Date,Open,High,Low,Close,Adj Close,Volume
2018-09-10,112500.000000,114500.000000,112500.000000,113500.000000,112308.546875,174202
2018-09-11,113500.000000,114000.000000,112000.000000,112500.000000,111319.039063,140891
2018-09-12,112500.000000,115000.000000,111000.000000,115000.000000,113792.796875,249953
2018-09-13,115000.000000,117500.000000,114000.000000,117000.000000,115771.804688,266620
2018-09-14,117500.000000,118000.000000,115000.000000,116000.000000,114782.296875,203328
2018-09-17,115000.000000,116500.000000,113000.000000,113500.000000,112308.546875,178611
2018-09-18,113500.000000,113500.000000,110000.000000,111000.000000,109834.789063,293813
2018-09-19,111500.000000,113500.000000,110500.000000,112000.000000,110824.296875,236437
2018-09-20,112500.000000,118000.000000,112500.000000,117500.000000,116266.562500,664074
2018-09-21,119000.000000,122000.000000,116500.000000,119000.000000,117750.812500,409214
2018-09-27,119000.000000,121000.000000,118000.000000,118500.000000,117256.062500,207035
2018-09-28,118500.000000,119500.000000,114500.000000,115000.000000,113792.796875,278236
2018-10-01,115000.000000,118000.000000,114000.000000,116500.000000,115277.054688,260431
2018-10-02,117500.000000,122500.000000,117000.000000,121000.000000,119729.820313,675222
2018-10-04,122000.000000,122500.000000,118500.000000,119500.000000,118245.562500,358698
2018-10-05,119000.000000,120000.000000,116000.000000,117500.000000,116266.562500,305896
2018-10-08,121000.000000,124500.000000,120500.000000,122500.000000,121214.070313,465353
2018-10-10,123000.000000,126500.000000,122500.000000,126000.000000,124677.328125,628279
2018-10-11,120500.000000,127000.000000,120000.000000,126000.000000,124677.328125,823236
2018-10-12,126000.000000,126000.000000,120000.000000,121000.000000,119729.820313,453725
2018-10-15,120500.000000,121000.000000,113500.000000,114000.000000,112803.304688,455347
2018-10-16,113500.000000,117500.000000,113000.000000,114500.000000,113298.046875,273838
2018-10-17,115500.000000,117000.000000,111000.000000,112000.000000,110824.296875,338420
2018-10-18,112500.000000,115500.000000,112500.000000,114500.000000,113298.046875,245678
2018-10-19,113000.000000,114000.000000,111000.000000,114000.000000,112803.304688,168500
2018-10-22,114000.000000,115000.000000,112500.000000,114000.000000,112803.304688,169660
2018-10-23,114000.000000,115000.000000,112000.000000,112500.000000,111319.039063,231814
2018-10-24,114000.000000,114500.000000,107000.000000,109000.000000,107855.781250,288615
2018-10-25,106000.000000,111500.000000,104000.000000,108500.000000,107361.039063,322753
2018-10-26,109000.000000,109500.000000,99200.000000,100000.000000,98950.257813,437001
2018-10-29,97300.000000,101000.000000,90900.000000,91800.000000,90836.335938,799904
2018-10-30,91000.000000,108500.000000,90300.000000,106500.000000,105382.031250,1159588
2018-10-31,107500.000000,112500.000000,104000.000000,112000.000000,110824.296875,550466
2018-11-01,112500.000000,114000.000000,109000.000000,109500.000000,108350.539063,291210
2018-11-02,110500.000000,116000.000000,110000.000000,115000.000000,113792.796875,301230
2018-11-05,113500.000000,118000.000000,112500.000000,117500.000000,116266.562500,249663
2018-11-06,118000.000000,119000.000000,115000.000000,116000.000000,114782.296875,186157
