Date,Open,High,Low,Close,Adj Close,Volume
2018-03-27,50320.000000,50460.000000,49080.000000,49980.000000,43931.847656,11874000
2018-03-28,49100.000000,49100.000000,48340.000000,48700.000000,42806.742188,15159450
2018-03-29,48700.000000,49560.000000,48320.000000,49040.000000,43421.222656,10067000
2018-03-30,49080.000000,49900.000000,49080.000000,49220.000000,43580.593750,7777100
2018-04-02,49000.000000,49220.000000,48500.000000,48540.000000,42978.507813,7115650
2018-04-03,47880.000000,48140.000000,47280.000000,48120.000000,42606.632813,12768250
2018-04-04,48160.000000,48260.000000,46920.000000,46920.000000,41544.121094,12384200
2018-04-05,47400.000000,49380.000000,47340.000000,48740.000000,43155.597656,13245600
2018-04-06,48000.000000,48580.000000,47400.000000,48400.000000,42854.554688,12532700
2018-04-09,48260.000000,49440.000000,48200.000000,49200.000000,43562.890625,9950400
2018-04-10,48540.000000,49220.000000,48040.000000,48880.000000,43279.554688,10984350
2018-04-11,49900.000000,49900.000000,48600.000000,48860.000000,43261.847656,10051100
2018-04-12,49440.000000,49440.000000,48880.000000,49000.000000,43385.800781,12466250
2018-04-13,49600.000000,50180.000000,49400.000000,49800.000000,44094.148438,10278300
2018-04-16,50320.000000,50600.000000,49860.000000,50340.000000,44572.273438,7877450
2018-04-17,50240.000000,50540.000000,49820.000000,49980.000000,44253.523438,7772000
2018-04-18,51000.000000,51360.000000,50580.000000,51360.000000,45475.402344,13462600
2018-04-19,52000.000000,52980.000000,51540.000000,52780.000000,46732.722656,17190550
2018-04-20,51800.000000,52260.000000,51420.000000,51620.000000,45705.617188,11761000
2018-04-23,51000.000000,52080.000000,51000.000000,51900.000000,45953.542969,11619000
2018-04-24,51840.000000,51860.000000,50080.000000,50460.000000,44678.527344,15770300
2018-04-25,49220.000000,50500.000000,49220.000000,50400.000000,44625.402344,16614600
2018-04-26,50420.000000,52160.000000,50400.000000,52140.000000,46166.039063,18046550
2018-04-27,53380.000000,53640.000000,52440.000000,53000.000000,46927.507813,30310800
2018-04-30,53000.000000,53000.000000,53000.000000,53000.000000,46927.507813,0
2018-05-02,53000.000000,53000.000000,53000.000000,53000.000000,46927.507813,0
2018-05-03,53000.000000,53000.000000,53000.000000,53000.000000,46927.507813,0
2018-05-04,53000.000000,53900.000000,51800.000000,51900.000000,45953.542969,39565391
2018-05-08,52600.000000,53200.000000,51900.000000,52600.000000,46573.339844,23104720
2018-05-09,52600.000000,52800.000000,50900.000000,50900.000000,45068.105469,16128305
2018-05-10,51700.000000,51700.000000,50600.000000,51600.000000,45687.906250,13905263
2018-05-11,52000.000000,52200.000000,51200.000000,51300.000000,45422.281250,10314997
2018-05-14,51000.000000,51100.000000,49900.000000,50100.000000,44359.769531,14909272
2018-05-15,50200.000000,50400.000000,49100.000000,49200.000000,43562.890625,18709146
2018-05-16,49200.000000,50200.000000,49150.000000,49850.000000,44138.421875,15918683
2018-05-17,50300.000000,50500.000000,49400.000000,49400.000000,43739.980469,10365440
2018-05-18,49900.000000,49900.000000,49350.000000,49500.000000,43828.523438,6706570
2018-05-21,49650.000000,50200.000000,49100.000000,50000.000000,44271.226563,9020998
2018-05-23,50600.000000,52000.000000,50400.000000,51800.000000,45864.992188,17095490
2018-05-24,52000.000000,52000.000000,51100.000000,51400.000000,45510.820313,8289275
2018-05-25,51000.000000,52800.000000,50800.000000,52700.000000,46661.878906,15207266
2018-05-28,52500.000000,53000.000000,52000.000000,52300.000000,46307.710938,9787820
2018-05-29,52200.000000,52500.000000,51300.000000,51300.000000,45422.281250,8480437
2018-05-30,51300.000000,51500.000000,49100.000000,49500.000000,43828.523438,20498098
2018-05-31,50400.000000,50800.000000,49850.000000,50700.000000,44891.031250,63491109
2018-06-01,50500.000000,51700.000000,49950.000000,51300.000000,45422.281250,13038499
2018-06-04,50800.000000,51200.000000,50700.000000,51100.000000,45245.199219,9767171
2018-06-05,51100.000000,51400.000000,50400.000000,51300.000000,45422.281250,9144100
2018-06-07,51800.000000,51800.000000,50500.000000,50600.000000,44802.484375,13590016
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,43961.335938,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,44182.687500,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,43739.980469,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,42677.460938,20971729
